Customer ID,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn,Age,Under 30,Married,Number of Dependents,Location ID,Population,Referred a Friend,Number of Referrals,Offer,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Device Protection Plan,Premium Tech Support,Streaming Music,Unlimited Data,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Tenure Bins,Satisfaction Score Label
1455-HFBXA,38.050558,-121.646924,Male,No,Yes,No,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),91.6,4627.8,No,0,61,No,Yes,0,XGBZGD8548,2379,Yes,3,Offer B,18.02,3,Yes,Yes,No,No,0.0,60,937.04,5624.84,3,"(48, 60]",3
9402-CXWPL,38.140719,-121.838298,Female,No,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,98.9,6838.6,No,0,25,Yes,No,0,LDNTOC1897,138,No,0,Offer A,8.39,59,No,No,Yes,Yes,0.0,0,587.3,7425.9,5,"(60, 72]",5
1628-BIZYP,37.908242,-121.682472,Male,No,No,No,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.0,85,No,0,60,No,No,0,WSKQOH3983,26577,No,0,No Offer,15.2,2,No,No,Yes,Yes,0.0,0,15.2,100.2,4,"(0, 12]",4
0082-LDZUE,38.629618,-122.593216,Male,No,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.3,44.3,No,0,54,No,No,0,LUVPQF8198,7384,No,0,Offer E,42.95,9,No,No,No,Yes,0.0,0,42.95,87.25,5,"(0, 12]",5
5343-SGUBI,37.950248,-122.022455,Female,No,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,80.2,4297.6,No,0,43,No,No,0,ETWGEA8935,27394,No,0,Offer B,42.9,14,No,No,No,Yes,0.0,0,2230.8,6528.4,4,"(48, 60]",4
0856-NAOES,37.990118,-122.012188,Male,No,No,No,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,60.9,414.1,No,0,29,Yes,No,0,LWQNES8227,18650,No,0,Offer E,45.67,71,Yes,No,No,Yes,0.0,0,274.02,688.12,5,"(0, 12]",5
1976-AZZPJ,38.013825,-122.039144,Male,No,Yes,No,No,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,34.2,256.6,No,0,47,No,Yes,0,HQIAZA5954,36186,Yes,3,Offer E,0.0,17,No,No,No,Yes,0.0,0,0.0,256.6,4,"(0, 12]",4
6156-UZDLF,37.95338,-122.076886,Female,No,No,No,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),87.15,2274.1,No,0,19,Yes,No,0,BBOMFN5357,32685,No,0,Offer C,45.09,41,Yes,Yes,No,No,0.0,20,1172.34,3466.44,3,"(24, 48]",3
3099-OONVS,38.049292,-122.228415,Male,No,Yes,Yes,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,54.3,1296.8,No,0,34,No,Yes,1,SKBLEF9879,3193,Yes,6,Offer C,37.97,22,No,Yes,No,Yes,0.0,0,949.25,2246.05,4,"(24, 48]",4
9500-WBGRP,37.815459,-121.977203,Male,No,No,No,Yes,No,No,No,No,No,No internet service,No,No,Two year,Yes,Mailed check,19.1,1268.85,No,0,19,Yes,No,0,GPYCUR5971,32873,No,0,Offer A,42.49,0,No,No,No,No,0.0,0,2931.81,4200.66,3,"(60, 72]",3
5183-KLYEM,37.924838,-122.289145,Female,No,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),112.75,8192.6,No,0,30,No,No,0,DOWYEC1567,23141,No,0,Offer A,35.24,42,Yes,Yes,Yes,Yes,0.0,0,2537.28,10729.88,4,"(60, 72]",4
5144-PQCDZ,38.287136,-122.02711,Male,No,No,No,Yes,No,No,No,No,No,No internet service,No,No,Month-to-month,Yes,Mailed check,19.95,59.25,No,0,55,No,No,0,WBVOSU3727,77683,No,0,No Offer,34.86,0,No,No,No,No,0.0,0,139.44,198.69,5,"(0, 12]",5
8514-VZHEB,38.265899,-121.939461,Male,No,Yes,Yes,Yes,No,No,No,No,No,No internet service,No,No,Two year,No,Mailed check,19.5,1147.85,No,0,35,No,Yes,2,QKXRAH8456,9978,Yes,10,Offer B,18.75,0,No,No,No,No,0.0,0,1106.25,2254.1,3,"(48, 60]",3
6625-IUTTT,37.572273,-121.964583,Male,No,No,No,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),65.55,4361.55,No,0,29,Yes,No,0,HJXOKH4531,66543,No,0,Offer A,49.74,41,Yes,No,Yes,No,0.0,40,3332.58,7734.13,4,"(60, 72]",4
9355-NPPFS,37.505768,-121.962472,Female,Yes,No,No,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,78.8,2006.1,No,0,70,No,No,0,TGWVDQ5891,56126,No,0,No Offer,19.21,15,No,No,Yes,Yes,0.0,0,499.46,2505.56,3,"(24, 48]",3
0068-FIGTF,37.516791,-121.899117,Female,No,No,No,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,78.2,2078.95,No,0,20,Yes,No,0,VRRCYQ8292,46917,No,0,Offer C,48.91,59,Yes,Yes,Yes,Yes,0.0,0,1320.57,3399.52,3,"(24, 48]",3
5965-GGPRW,37.674002,-122.076796,Male,No,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),105.25,7609.75,No,0,41,No,Yes,2,ELYOBE8265,60274,Yes,5,Offer A,36.05,14,Yes,No,Yes,Yes,0.0,0,2595.6,10205.35,3,"(60, 72]",3
8035-PWSEV,37.656695,-122.048361,Female,No,No,No,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.25,487.05,No,0,60,No,No,0,UFKPBY5743,11147,No,0,Offer E,35.88,10,Yes,Yes,Yes,Yes,0.0,0,215.28,702.33,3,"(0, 12]",3
2236-HILPA,37.639215,-122.037554,Male,No,Yes,Yes,Yes,No,No,No,No,No,No internet service,No,No,Two year,No,Credit card (automatic),20.65,1218.45,No,0,55,No,Yes,2,QSRTPZ9136,72993,Yes,9,Offer B,11.15,0,No,No,No,No,0.0,0,691.3,1909.75,5,"(60, 72]",5
1840-BIUOG,37.62984,-122.120843,Male,No,No,No,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,68.7,1416.2,No,0,23,Yes,No,0,QQHCDK5983,27311,No,0,No Offer,32.5,52,No,Yes,No,Yes,0.0,0,650.0,2066.2,3,"(12, 24]",3
1356-MKYSK,37.708327,-122.083473,Male,No,No,No,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),78.65,483.3,No,0,44,No,No,0,PHDGDN3279,41698,No,0,Offer E,46.59,7,Yes,Yes,Yes,No,0.0,10,279.54,772.84,3,"(0, 12]",3
6080-LNESI,37.991259,-122.214945,Male,No,No,No,Yes,Yes,No,No,No,No,No internet service,No,No,Two year,No,Mailed check,24.75,1234.6,No,0,63,No,No,0,MGPBWE8269,22479,No,0,Offer B,18.07,0,No,No,No,No,0.0,0,921.57,2156.17,3,"(48, 60]",3
1830-IPXVJ,37.907777,-122.127161,Female,No,Yes,Yes,Yes,No,No,No,No,No,No internet service,No,No,Two year,No,Credit card (automatic),19.75,1311.6,No,0,44,No,Yes,2,SISKWI2883,23996,Yes,6,Offer B,25.4,0,No,No,No,No,0.0,0,1549.4,2861.0,3,"(60, 72]",3
5828-DWPIL,37.571748,-121.659562,Male,Yes,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,89.1,5618.3,No,0,68,No,Yes,0,HSNMTK9917,75929,Yes,4,No Offer,4.76,3,Yes,No,No,Yes,0.0,0,295.12,5913.42,4,"(60, 72]",4
8398-TBIYD,37.722727,-122.02157,Female,No,No,No,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),84.7,6185.15,No,0,45,No,No,0,JBELGM8422,13212,No,0,Offer A,8.48,22,No,Yes,No,Yes,0.0,0,610.56,6795.71,3,"(60, 72]",3
2931-FSOHN,38.232389,-122.324944,Male,Yes,No,No,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,59.9,788.35,No,0,76,No,No,0,BSPKXJ8829,26894,No,0,No Offer,49.9,30,No,No,No,Yes,0.0,0,648.7,1437.05,5,"(12, 24]",5
9418-RUKPH,37.504133,-122.032347,Female,No,Yes,Yes,Yes,No,No,No,No,No,No internet service,No,No,Two year,Yes,Mailed check,19.95,756.4,No,0,26,Yes,Yes,3,ULGIPL1877,42491,Yes,7,Offer C,49.9,0,No,No,No,No,0.0,0,1896.2,2652.6,4,"(24, 48]",4
9971-ZWPBF,37.873916,-122.20522,Male,Yes,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,108.9,3625.2,No,0,70,No,Yes,1,FTPBPL6688,17964,Yes,7,No Offer,11.74,12,Yes,Yes,Yes,No,0.0,30,399.16,4054.36,3,"(24, 48]",3
4712-AUQZO,37.996462,-122.293716,Male,No,No,No,No,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,33.6,550.35,No,0,53,No,No,0,NVCFSN4831,16717,No,0,No Offer,0.0,30,Yes,No,No,Yes,0.0,0,0.0,550.35,4,"(12, 24]",4
9711-FJTBX,38.006047,-121.916834,Male,No,Yes,Yes,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,85.85,4793.8,No,0,60,No,Yes,1,QNIAOL4821,78816,Yes,4,No Offer,11.48,10,Yes,Yes,No,Yes,0.0,0,642.88,5436.68,4,"(48, 60]",4
2908-ZTPNF,37.633361,-121.862395,Female,No,No,No,No,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),34.85,1267.2,No,0,41,No,No,0,NGQRGG4669,36669,No,0,Offer C,0.0,2,No,Yes,No,Yes,0.0,0,0.0,1267.2,4,"(24, 48]",4
8421-WZOOW,38.148862,-121.737696,Female,Yes,Yes,Yes,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),95.3,5567.45,No,0,75,No,Yes,1,DVZXRN6221,5246,Yes,8,No Offer,28.25,15,Yes,Yes,No,Yes,0.0,0,1610.25,7177.7,3,"(48, 60]",3
1414-YADCW,38.554383,-122.474773,Male,No,Yes,No,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),84.6,5706.2,No,0,45,No,Yes,0,CGHXOF9958,223,Yes,3,Offer A,1.07,21,No,Yes,No,Yes,0.0,0,74.9,5781.1,3,"(60, 72]",3
8756-RDDLT,37.717196,-122.159338,Female,No,No,No,No,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,44.95,3085.35,No,0,53,No,No,0,UDMJPP8846,41871,No,0,No Offer,0.0,13,No,Yes,Yes,Yes,0.0,0,0.0,3085.35,3,"(60, 72]",3
2862-PFNIK,37.704384,-122.126703,Male,No,No,Yes,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.7,24.7,No,0,47,No,No,3,EQFNEJ3228,36568,No,0,No Offer,0.0,21,No,No,No,No,0.0,0,0.0,24.7,4,"(0, 12]",4
5816-QVHRX,37.687264,-122.15728,Female,No,No,No,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),100.3,3541.4,No,0,26,Yes,No,0,BJTNBF6539,19815,No,0,No Offer,45.06,82,No,Yes,Yes,Yes,0.0,0,1667.22,5208.62,5,"(24, 48]",5
4430-YHXGG,37.676249,-122.132415,Female,No,No,Yes,Yes,Yes,No,No,No,No,No internet service,No,No,Month-to-month,Yes,Mailed check,25.45,84.2,No,0,20,Yes,No,3,YLBXTW1553,26240,No,0,Offer E,38.97,0,No,No,No,No,0.0,0,155.88,240.08,5,"(0, 12]",5
6888-SBYAI,37.766556,-121.976784,Male,No,No,No,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.7,50.7,No,0,56,No,No,0,JGNGEF4533,44078,No,0,Offer E,38.05,14,No,No,No,Yes,0.0,0,38.05,88.75,3,"(0, 12]",3
7395-XWZOY,38.197907,-122.017258,Male,No,No,No,No,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),55.0,1165.55,No,0,45,No,No,0,YNBDCH4836,39279,No,0,No Offer,0.0,20,Yes,Yes,No,Yes,0.0,0,0.0,1165.55,3,"(12, 24]",3
7169-YWAMK,37.587494,-121.862856,Male,No,Yes,Yes,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),68.4,4855.35,No,0,52,No,Yes,1,WNYVKO3683,790,Yes,7,No Offer,15.96,26,No,Yes,No,Yes,0.0,0,1149.12,6004.47,3,"(60, 72]",3
6859-RKMZJ,38.161321,-122.271588,Male,No,Yes,No,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),55.05,608.15,No,0,38,No,Yes,0,AJBICO4218,42209,Yes,6,No Offer,44.2,15,No,No,No,Yes,0.0,0,486.2,1094.35,3,"(0, 12]",3
2729-VNVAP,38.104705,-122.247387,Female,No,Yes,Yes,Yes,No,No,No,No,No,No internet service,No,No,Two year,No,Credit card (automatic),19.8,641.35,No,0,35,No,Yes,1,IHWIEF3393,37218,No,0,No Offer,12.51,0,No,No,No,No,0.0,0,412.83,1054.18,4,"(24, 48]",4
2957-JIRMN,38.105733,-122.186338,Female,Yes,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,84.45,4959.15,No,0,69,No,No,0,KYMSYU5149,51665,No,0,No Offer,19.52,3,No,No,No,Yes,0.0,0,1210.24,6169.39,4,"(60, 72]",4
2049-BAFNW,38.093701,-122.276589,Female,No,No,No,No,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,35.9,35.9,No,0,60,No,No,0,SUUJME1348,159,No,0,Offer E,0.0,7,Yes,Yes,No,Yes,0.0,0,0.0,35.9,5,"(0, 12]",5
3842-QTGDL,37.862128,-122.075197,Male,No,Yes,No,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),80.75,1321.3,No,0,59,No,Yes,0,GKOBDK7738,18024,Yes,8,No Offer,46.0,30,No,No,No,Yes,0.0,0,736.0,2057.3,3,"(12, 24]",3
7163-OCEQI,37.900662,-122.052782,Male,No,Yes,Yes,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,78.65,1663.75,No,0,64,No,Yes,2,COPCVQ8685,40917,Yes,6,No Offer,36.15,11,Yes,Yes,Yes,Yes,0.0,0,795.3,2459.05,3,"(12, 24]",3
9782-LGXMC,37.916648,-122.008483,Female,No,Yes,Yes,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),61.75,3024.15,No,0,35,No,Yes,1,CQGLNU6254,26022,Yes,6,No Offer,35.29,28,Yes,Yes,No,Yes,0.0,0,1729.21,4753.36,3,"(48, 60]",3
5975-BAICR,38.421458,-122.365048,Male,No,Yes,Yes,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),63.7,2188.5,No,0,36,No,Yes,2,QAXSGO3957,2873,Yes,8,No Offer,47.45,14,Yes,No,Yes,Yes,0.0,0,1708.2,3896.7,3,"(24, 48]",3
4673-KKSLS,37.758019,-122.138678,Female,No,No,No,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,87.6,2724.25,No,0,56,No,No,0,BJIZSZ8243,42854,No,0,No Offer,40.92,20,Yes,Yes,No,No,0.0,70,1268.52,4062.77,4,"(24, 48]",4
4853-OITSN,37.792489,-122.244314,Male,No,Yes,No,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.15,413.25,No,0,33,No,Yes,0,XPCWVF1675,41876,Yes,8,Offer E,15.74,28,No,No,Yes,Yes,0.0,0,78.7,491.95,3,"(0, 12]",3
9800-OUIGR,37.80707,-122.297401,Male,No,Yes,Yes,Yes,No,No,No,No,No,No internet service,No,No,Two year,No,Credit card (automatic),20.0,1374.2,No,0,61,No,Yes,1,MKXPLP5884,21054,Yes,4,No Offer,7.83,0,No,No,No,No,0.0,0,516.78,1890.98,3,"(60, 72]",3
2324-EFHVG,37.834341,-122.26437,Male,No,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.4,6692.65,No,0,37,No,No,0,JYIKNM3688,21097,No,0,No Offer,45.82,14,Yes,No,Yes,Yes,0.0,0,2932.48,9625.13,4,"(60, 72]",4
7094-MSZAO,37.808731,-122.238708,Male,No,Yes,Yes,Yes,No,No,No,No,No,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),20.05,218.5,No,0,55,No,Yes,3,CSVJWX3428,29964,Yes,7,No Offer,13.83,0,No,No,No,No,0.0,0,138.3,356.8,4,"(0, 12]",4
6907-CQGPN,37.809014,-122.269739,Male,No,No,No,No,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,34.3,1004.75,No,0,40,No,No,0,OBQCYM3769,11702,No,0,No Offer,0.0,27,No,Yes,No,Yes,0.0,0,0.0,1004.75,5,"(24, 48]",5
0780-XNZFN,37.84551,-122.235181,Male,No,No,No,Yes,No,No,No,No,No,No internet service,No,No,Two year,No,Bank transfer (automatic),20.65,1125.6,No,0,60,No,No,0,ZKWIDL7887,15438,No,0,No Offer,1.69,0,No,No,No,No,0.0,0,96.33,1221.93,5,"(48, 60]",5
0239-OXEXL,37.787186,-122.14633,Female,No,No,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,84.25,3847.6,No,0,37,No,No,0,KEIEWQ7438,24518,No,0,No Offer,43.27,21,No,No,No,No,0.0,100,1990.42,5938.02,4,"(24, 48]",4
2675-IJRGJ,37.750553,-122.197175,Male,No,No,No,Yes,No,No,No,No,No,No internet service,No,No,Two year,No,Bank transfer (automatic),19.65,978,No,0,62,No,No,0,ZCVXUR2872,30751,No,0,No Offer,23.17,0,No,No,No,No,0.0,0,1228.01,2206.01,3,"(48, 60]",3
7049-GKVZY,37.866009,-122.286228,Female,No,No,No,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),79.85,1387.35,No,0,45,No,No,0,IIWNXW7279,15638,No,0,No Offer,12.69,22,No,Yes,Yes,Yes,0.0,0,215.73,1603.08,3,"(12, 24]",3
8577-QSOCG,37.863843,-122.275684,Female,No,Yes,Yes,Yes,No,No,No,No,No,No internet service,No,No,Two year,Yes,Mailed check,20.2,746.05,No,0,54,No,Yes,1,TWUNVF8986,19763,Yes,9,No Offer,26.84,0,No,No,No,No,0.0,0,1019.92,1765.97,4,"(24, 48]",4
3721-CNZHX,37.871416,-122.246597,Male,No,No,No,Yes,No,No,No,No,No,No internet service,No,No,One year,No,Mailed check,19.8,304.6,No,0,49,No,No,0,CXYTBF8326,21205,No,0,No Offer,5.54,0,No,No,No,No,0.0,0,83.1,387.7,4,"(12, 24]",4
0212-ISBBF,37.858898,-122.240512,Female,No,No,No,No,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.35,1098.85,No,0,51,No,No,0,HEFXEJ1923,12448,No,0,No Offer,0.0,22,No,No,Yes,Yes,0.0,0,0.0,1098.85,3,"(12, 24]",3
3585-YNADK,37.897753,-122.279391,Female,No,Yes,No,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),74.6,4368.95,No,0,25,Yes,Yes,0,XCSSIF8599,11889,Yes,2,No Offer,6.63,27,Yes,Yes,No,Yes,0.0,0,377.91,4746.86,4,"(48, 60]",4
5271-DBYSJ,37.897743,-122.263124,Male,Yes,No,No,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),79.15,827.7,No,0,80,No,No,0,VGWGIW6622,10737,No,0,Offer D,26.84,15,No,No,Yes,No,0.0,140,295.24,1262.94,5,"(0, 12]",5
1099-GODLO,37.878554,-122.26609,Female,No,Yes,Yes,Yes,No,No,No,No,No,No internet service,No,No,Two year,No,Mailed check,20.35,20.35,No,0,62,No,Yes,3,YZPMLP8321,10147,Yes,9,No Offer,30.09,0,No,No,No,No,0.0,0,30.09,50.44,5,"(0, 12]",5
6828-HMKWP,37.872902,-122.303708,Male,No,Yes,Yes,Yes,No,No,No,No,No,No internet service,No,No,Two year,No,Bank transfer (automatic),21.05,262.05,No,0,24,Yes,Yes,1,XPPCZR4421,8157,Yes,3,No Offer,49.7,0,No,No,No,No,0.0,0,596.4,858.45,4,"(0, 12]",4
1472-TNCWL,37.963995,-122.288296,Male,No,No,Yes,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.7,3512.5,No,0,55,No,No,1,WBYOAM7822,25399,No,0,No Offer,21.3,18,No,No,Yes,Yes,0.0,0,766.8,4279.3,3,"(24, 48]",3
2080-GKCWQ,37.980269,-122.342635,Male,No,No,No,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,74.95,151.75,No,0,54,No,No,0,BHFUYX8978,55720,No,0,No Offer,3.76,16,No,No,No,Yes,0.0,0,7.52,159.27,4,"(0, 12]",4
2193-SFWQW,38.018065,-122.546024,Male,No,Yes,Yes,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),111.95,8033.1,No,0,47,No,Yes,1,YWEUOO9395,28403,Yes,9,No Offer,24.08,19,Yes,Yes,Yes,Yes,0.0,0,1733.76,9766.86,3,"(60, 72]",3
5656-JAMLX,37.946617,-122.563571,Male,No,No,No,Yes,No,No,No,No,No,No internet service,No,No,Two year,No,Bank transfer (automatic),19.85,1253.65,No,0,29,Yes,No,0,NTUZMJ5282,12010,No,0,No Offer,14.17,0,No,No,No,No,0.0,0,878.54,2132.19,5,"(60, 72]",5
3462-BJQQA,37.885629,-122.46858,Female,No,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,89.75,552.65,No,0,23,Yes,No,0,DMFOWG1182,13065,No,0,No Offer,34.42,42,No,No,No,No,0.0,60,206.52,819.17,5,"(0, 12]",5
0442-TDYUO,38.343282,-122.9755,Male,No,Yes,No,Yes,No,No,No,No,No,No internet service,No,No,Two year,Yes,Mailed check,20.05,1036,No,0,44,No,Yes,0,LRYAHA5733,584,Yes,4,No Offer,33.06,0,No,No,No,No,0.0,0,1586.88,2622.88,3,"(24, 48]",3
6733-LRIZX,38.377165,-123.037957,Male,No,No,No,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,108.95,4025.5,No,0,42,No,No,0,AAXHKP4116,1785,No,0,No Offer,20.07,23,Yes,Yes,Yes,Yes,0.0,0,702.45,4727.95,3,"(24, 48]",3
9503-XJUME,37.943087,-122.72379,Male,No,No,Yes,Yes,No,No,No,No,No,No internet service,No,No,One year,No,Credit card (automatic),19.65,928.4,No,0,23,Yes,No,2,SAEUFI9482,1573,No,0,No Offer,22.65,0,No,No,No,No,0.0,0,1177.8,2106.2,4,"(48, 60]",4
4367-NHWMM,37.924014,-122.511694,Female,No,No,No,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.9,24.9,No,0,37,No,No,0,WLJMQD3865,9038,No,0,No Offer,0.0,13,No,No,No,Yes,0.0,0,0.0,24.9,4,"(0, 12]",4
3779-OSWCF,38.24458,-122.956268,Female,No,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),93.2,6506.15,No,0,38,No,Yes,0,HSVQGP7482,330,Yes,8,No Offer,12.12,23,Yes,Yes,Yes,Yes,0.0,0,860.52,7366.67,3,"(60, 72]",3
6736-DHUQI,37.971751,-122.611873,Female,No,Yes,Yes,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),84.8,5598.3,No,0,64,No,Yes,3,TXHATJ1989,8486,Yes,5,No Offer,3.47,21,Yes,No,No,Yes,0.0,0,232.49,5830.79,4,"(60, 72]",4
3915-ODIYG,38.326215,-122.718742,Male,Yes,No,No,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,71.75,4374.55,No,0,72,No,No,0,FEWCOY2335,7936,No,0,No Offer,10.2,29,No,No,Yes,No,0.0,10,612.0,4996.55,3,"(48, 60]",3
1360-RCYRT,38.010092,-122.689442,Male,No,Yes,Yes,No,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),30.35,678.75,No,0,45,No,Yes,1,NPDUFR4788,1025,Yes,2,Offer D,0.0,19,No,Yes,No,Yes,0.0,0,0.0,678.75,4,"(12, 24]",4
2724-FJDYW,38.099323,-122.945723,Male,No,No,Yes,No,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),54.85,2191.7,No,0,31,No,No,3,HJJGRY4624,1004,No,0,No Offer,0.0,29,Yes,Yes,Yes,Yes,0.0,0,0.0,2191.7,4,"(24, 48]",4
4451-RWASJ,38.021772,-122.691744,Male,No,Yes,Yes,Yes,No,No,No,No,No,No internet service,No,No,One year,Yes,Mailed check,19.5,239.75,No,0,35,No,Yes,3,AGZXQR1694,821,Yes,9,Offer D,49.36,0,No,No,No,No,0.0,0,740.4,980.15,4,"(12, 24]",4
3460-TJBWI,38.129308,-122.834815,Male,No,Yes,Yes,Yes,Yes,No,No,No,No,No internet service,No,No,Two year,No,Mailed check,24.2,609.05,No,0,58,No,Yes,3,SKFXNY3715,406,Yes,1,No Offer,7.37,0,No,No,No,No,0.0,0,176.88,785.93,5,"(12, 24]",5
5917-HBSDW,37.901371,-122.572024,Female,No,Yes,Yes,Yes,No,No,No,No,No,No internet service,No,No,Month-to-month,No,Electronic check,19.35,683.75,No,0,20,Yes,Yes,2,LCPICT2853,28727,Yes,1,No Offer,2.68,0,No,No,No,No,0.0,0,99.16,782.91,5,"(24, 48]",5
5671-UUNXD,38.065359,-122.665566,Female,Yes,Yes,No,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,100.65,5189.75,No,0,79,No,Yes,0,QIKCDQ7795,607,Yes,1,No Offer,36.58,23,No,Yes,Yes,Yes,0.0,0,1829.0,7018.75,3,"(48, 60]",3
0956-ACVZC,38.112166,-122.634384,Female,No,No,No,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),94.1,5060.9,No,0,23,Yes,No,0,NKWNDT8969,24741,No,0,No Offer,48.97,42,Yes,No,Yes,No,0.0,140,2644.38,7845.28,3,"(48, 60]",3
